x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-99.5,50.233333333333334,3829,NEEPAWA A,MB,MANITOBA,MANITOBA,CAN,501400000,-993000000,CST,388.00,5042000,,,N/A,,1,9,,,,,1945-01-01 00:00:00,1962-12-01 00:00:00,,,1945-10-01 00:00:00,1962-10-31 00:00:00,1945-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-101.1,53.15,3834,OVERFLOWING RIVER,MB,MANITOBA,MANITOBA,CAN,530900000,-1010600000,CST,257.90,5042058,,,N/A,G,1,8,,,,,1984-01-01 00:00:00,1993-12-01 00:00:00,,,1984-06-01 00:00:00,1993-05-31 00:00:00,1984-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-98.03333333333333,50.233333333333334,3844,ST AMBROISE,MB,MANITOBA,MANITOBA,CAN,501400000,-980200000,CST,251.50,5042546,,,Climate-Staffed,F,1,7,,,,,1970-01-01 00:00:00,2004-02-29 00:00:00,,,1970-07-01 00:00:00,2004-02-29 00:00:00,1970-01-01 00:00:00,2004-02-01 00:00:00,Y,Y,N
-97.63333333333334,50.416666666666664,3845,ST LAURENT,MB,MANITOBA,MANITOBA,CAN,502500000,-973800000,CST,266.70,5042596,,,N/A,G,1,9,,,,,1980-11-01 00:00:00,1982-12-01 00:00:00,,,1980-11-01 00:00:00,1982-04-30 00:00:00,1981-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-99.38333333333334,51.03333333333333,3846,STE ROSE,MB,MANITOBA,MANITOBA,CAN,510200000,-992300000,CST,274.30,5042610,,,Climate-Staffed,D,1,5,,,,,1975-01-01 00:00:00,2009-07-27 00:00:00,,,1975-08-01 00:00:00,2009-07-27 00:00:00,1975-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
-98.75,50.916666666666664,3852,VOGAR,MB,MANITOBA,MANITOBA,CAN,505500000,-984500000,CST,249.60,5043020,,,Climate-Staffed,A,1,1,,,,,1966-01-01 00:00:00,2008-07-28 00:00:00,,,1966-07-01 00:00:00,2008-07-28 00:00:00,1966-01-01 00:00:00,2007-11-01 00:00:00,N,Y,N
-99.93333333333334,51.65,3854,WINNIPEGOSIS,MB,MANITOBA,MANITOBA,CAN,513900000,-995600000,CST,257.60,5043225,,,Climate-Staffed,G,1,8,,,,,1982-01-01 00:00:00,2007-07-31 00:00:00,,,1982-07-01 00:00:00,2007-07-31 00:00:00,1982-01-01 00:00:00,2007-07-01 00:00:00,Y,N,N
-97.85,53.95,3868,NORWAY HOUSE A,MB,MANITOBA,MANITOBA,CAN,535700000,-975100000,CST,223.70,506B047,,,Aviation-Staffed,A,1,1,,,,,1973-01-01 00:00:00,2005-09-30 00:00:00,1973-03-01 00:00:00,2005-09-01 01:00:00,1973-03-01 00:00:00,2005-09-30 00:00:00,1973-01-01 00:00:00,2005-09-01 00:00:00,Y,Y,Y
-97.76666666666667,54.61666666666667,3874,CROSS LAKE A,MB,MANITOBA,MANITOBA,CAN,543700000,-974600000,CST,216.10,5060621,,,N/A,G,1,8,,,,,1987-01-01 00:00:00,2010-12-30 00:00:00,,,1987-11-01 00:00:00,2010-12-30 00:00:00,1987-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-53.58111111111111,49.11222222222222,10817,POOLS ISLAND,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,490644000,-533452000,NST,19.30,840BR7C,WYI,71931,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 03:30:00,2024-10-02 12:30:01,1994-02-01 03:30:00,2024-10-02 12:30:01,2005-12-01 00:00:00,2024-10-02 00:00:00,,,Y,N,N
-64.165,59.985,10836,CAPE KAKKIVIAK,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,595906000,-640954000,NST,551.10,8500920,WKW,71176,Aviation-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1994-02-01 03:30:00,2018-06-29 10:30:00,1994-02-01 03:30:00,2018-06-29 10:30:00,1994-12-29 00:00:00,2018-06-28 00:00:00,,,Y,N,N
-59.30833333333333,47.711666666666666,45307,WRECKHOUSE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,474242000,-591830000,NST,31.70,8404343,AWR,71180,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-01-23 02:30:00,2024-10-02 12:30:01,2006-01-23 02:30:00,2024-10-02 12:30:01,2006-08-30 00:00:00,2024-10-02 00:00:00,2006-09-01 00:00:00,2007-07-01 00:00:00,Y,N,N
-99.43333333333334,49.4,3465,BELMONT,MB,MANITOBA,MANITOBA,CAN,492400000,-992600000,CST,447.40,5010190,,,N/A,,1,9,,,,,1891-01-01 00:00:00,1906-12-01 00:00:00,,,1891-11-01 00:00:00,1906-07-31 00:00:00,1891-01-01 00:00:00,1906-12-01 00:00:00,Y,N,N
-99.35,49.86666666666667,3478,CARBERRY,MB,MANITOBA,MANITOBA,CAN,495200000,-992100000,CST,385.00,5010548,,,Climate-Staffed,E,1,6,,,,,1962-01-01 00:00:00,1999-11-30 00:00:00,,,1962-07-01 00:00:00,1999-11-30 00:00:00,1962-01-01 00:00:00,1999-11-01 00:00:00,Y,N,N
-101.23333333333333,50.9,3502,INGLIS,MB,MANITOBA,MANITOBA,CAN,505400000,-1011400000,CST,594.40,5011360,,,N/A,,1,9,,,,,1949-01-01 00:00:00,1969-12-01 00:00:00,,,1949-08-01 00:00:00,1969-09-30 00:00:00,1949-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-117.3,56.583333333333336,2681,DEADWOOD REINWOOD,AB,ALBERTA,ALBERTA,CAN,563500000,-1171800000,MST,502.90,3071966,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1976-12-01 00:00:00,,,1973-02-01 00:00:00,1976-07-31 00:00:00,1973-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-119.75,55.1,2693,ELMWORTH CDA EPF,AB,ALBERTA,ALBERTA,CAN,550600000,-1194500000,MST,754.40,3072322,,,Climate-Staffed,C,1,4,,,,,1975-01-01 00:00:00,2008-06-03 00:00:00,,,1975-02-01 00:00:00,2008-06-03 00:00:00,1975-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
-116.93333333333334,54.4,2710,FOX CREEK RS,AB,ALBERTA,ALBERTA,CAN,542400000,-1165600000,MST,841.20,3072735,,,N/A,G,1,8,,,,,1966-01-01 00:00:00,1999-10-31 00:00:00,,,1966-05-01 00:00:00,1999-10-31 00:00:00,1966-01-01 00:00:00,1999-10-01 00:00:00,Y,N,N
-119.76666666666667,55.266666666666666,2714,GOODFARE CDA EPF,AB,ALBERTA,ALBERTA,CAN,551600000,-1194600000,MST,762.00,3072840,,,N/A,F,1,7,,,,,1929-01-01 00:00:00,1978-12-01 00:00:00,,,1929-04-01 00:00:00,1978-11-30 00:00:00,1929-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-118.885,55.179722222222225,2718,GRANDE PRAIRIE A,AB,ALBERTA,ALBERTA,CAN,551047000,-1185306000,MST,669.00,3072920,YQU,71940,Aviation-Staffed,A,1,1,,,,,1942-01-01 00:00:00,2013-09-12 11:00:00,1953-01-01 00:00:00,2013-09-12 11:00:00,1942-04-01 00:00:00,2013-09-11 00:00:00,1942-01-01 00:00:00,2007-11-01 00:00:00,N,Y,Y
-101.03333333333333,56.85,3886,LYNN LAKE,MB,MANITOBA,MANITOBA,CAN,565100000,-1010200000,CST,339.90,5061640,,,N/A,,1,9,,,,,1952-01-01 00:00:00,1967-12-01 00:00:00,,,1952-04-01 00:00:00,1967-07-31 00:00:00,1952-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-95.26666666666667,54.766666666666666,3892,OXFORD HOUSE A,MB,MANITOBA,MANITOBA,CAN,544600000,-951600000,CST,204.80,5062059,,,N/A,G,1,9,,,,,1985-01-01 00:00:00,1985-12-31 00:00:00,,,1985-10-01 00:00:00,1985-12-31 00:00:00,1985-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-99.16666666666667,54.666666666666664,3895,PONTON,MB,MANITOBA,MANITOBA,CAN,544000000,-991000000,CST,259.10,5062251,,,N/A,G,1,9,,,,,1981-01-01 00:00:00,1981-12-01 00:00:00,,,1981-07-01 00:00:00,1981-11-30 00:00:00,1981-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-89.86666666666666,53.833333333333336,3914,BIG TROUT LAKE,ON,ONTARIO,ONTARIO,CAN,535000000,-895200000,CST,224.10,6010738,,,N/A,C,1,4,,,,,1939-01-01 00:00:00,1992-12-01 00:00:00,1953-01-01 00:00:00,1992-10-12 18:00:00,1939-02-01 00:00:00,1992-10-31 00:00:00,1939-01-01 00:00:00,1992-12-01 00:00:00,Y,N,Y
-93.21666666666667,50.63333333333333,3917,EAR FALLS,ON,ONTARIO,ONTARIO,CAN,503800000,-931300000,CST,360.90,6012198,,,N/A,C,1,4,,,,,1928-01-01 00:00:00,1999-04-30 00:00:00,,,1928-10-01 00:00:00,1999-04-30 00:00:00,1928-01-01 00:00:00,1999-04-01 00:00:00,Y,N,N
-93.79305555555555,51.066944444444445,3923,RED LAKE A,ON,ONTARIO,ONTARIO,CAN,510401000,-934735000,CST,385.90,6016975,YRL,71854,Aviation-Staffed,A,1,1,,,,,1930-01-01 00:00:00,2012-05-10 12:00:00,1953-01-02 09:00:00,2012-05-10 12:00:00,1930-09-01 00:00:00,2012-05-10 00:00:00,1930-01-01 00:00:00,2012-05-01 00:00:00,N,Y,Y
-115.11666666666666,49.3,1179,ELKO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491800000,-1150700000,MST,931.00,1152670,,,Climate-Staffed,E,1,6,,,,,1923-01-01 00:00:00,1995-05-31 00:00:00,,,1923-10-01 00:00:00,1995-05-31 00:00:00,1923-01-01 00:00:00,1995-05-01 00:00:00,Y,N,N
-116.11666666666666,51.18333333333333,1197,KTNY NP MARBLE CANYON,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511100000,-1160700000,MST,1484.40,1154402,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1968-12-01 00:00:00,,,1965-06-01 00:00:00,1968-08-31 00:00:00,1965-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-116.06138888888889,50.630805555555554,1199,KOOTENAY NP WEST GATE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,503750900,-1160341000,MST,935.00,1154410,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1968-01-01 00:00:00,2022-09-11 00:00:00,,,1968-11-01 00:00:00,2022-09-11 00:00:00,1968-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-77.15,45.833333333333336,4348,PEMBROKE EDDY MATCH,ON,ONTARIO,ONTARIO,CAN,455000000,-770900000,EST,125.00,6106362,,,N/A,,1,9,,,,,1866-01-01 00:00:00,1969-12-01 00:00:00,,,1866-02-01 00:00:00,1969-06-30 00:00:00,1866-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-75.7,45.25,4368,RIDEAU CANAL LONG ISLAND,ON,ONTARIO,ONTARIO,CAN,451500000,-754200000,EST,83.80,6107073,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1969-12-01 00:00:00,,,1954-01-01 00:00:00,1969-05-31 00:00:00,1954-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-77.66666666666667,46.18333333333333,4375,ROLPHTON NPD,ON,ONTARIO,ONTARIO,CAN,461100000,-774000000,EST,121.90,6107184,,,N/A,F,1,7,,,,,1977-01-01 00:00:00,1987-12-31 00:00:00,,,1977-12-01 00:00:00,1987-12-31 00:00:00,1977-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-75.06361833333334,45.28722333333333,4377,ST. ALBERT,ON,ONTARIO,ONTARIO,CAN,451714004,-750349026,EST,80.00,6107276,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1986-01-01 00:00:00,2024-10-01 00:00:00,,,1986-06-01 00:00:00,2024-10-01 00:00:00,1986-01-01 00:00:00,2006-12-01 00:00:00,Y,Y,N
-74.58333333333333,45.21666666666667,4379,ST RAPHAEL,ON,ONTARIO,ONTARIO,CAN,451300000,-743500000,EST,68.60,6107352,,,N/A,G,1,8,,,,,1972-01-01 00:00:00,1973-12-01 00:00:00,,,1972-06-01 00:00:00,1973-10-31 00:00:00,1972-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-82.43194444444444,52.9275,52918,ATTAWAPISKAT A,ON,ONTARIO,ONTARIO,CAN,525539000,-822555000,EST,9.10,6010400,YAT,71653,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-01-06 11:00:00,2024-10-02 12:30:01,2015-01-06 11:00:00,2024-10-02 12:30:01,2015-01-08 00:00:00,2024-10-02 00:00:00,,,Y,N,N
-78.75833333333334,51.473333333333336,53018,WASKAGANISH A,QC,QUEBEC,QUÉBEC,CAN,512824000,-784530000,EST,24.10,7098898,YKQ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-10-02 12:30:01,2014-10-23 14:00:00,2024-10-02 12:30:01,2018-10-29 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-80.3313888888889,43.1375,53378,BRANTFORD AIRPORT,ON,ONTARIO,ONTARIO,CAN,430815000,-801953000,EST,245.50,6140942,TBF,71602,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2014-12-11 04:00:00,2024-10-02 12:30:01,2014-12-11 04:00:00,2024-10-02 12:30:01,2014-12-12 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-69.87722222222222,62.848055555555554,53517,KIMMIRUT A,NU,NUNAVUT,NUNAVUT,CAN,625053000,-695238000,EST,51.50,2402673,YLC,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-02-12 14:00:00,2024-10-02 12:30:01,2015-02-12 14:00:00,2024-10-02 12:30:01,2018-10-29 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-81.7,42.7,4766,GLENCOE,ON,ONTARIO,ONTARIO,CAN,424200000,-814200000,EST,221.00,6142819,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1958-12-01 00:00:00,,,1948-05-01 00:00:00,1958-02-28 00:00:00,1948-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-81.45,42.95,4785,KOMOKA,ON,ONTARIO,ONTARIO,CAN,425700000,-812700000,EST,240.80,6144261,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1967-12-01 00:00:00,,,1965-08-01 00:00:00,1967-11-30 00:00:00,1965-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-80.96666666666667,43.75,4786,LISTOWEL,ON,ONTARIO,ONTARIO,CAN,434500000,-805800000,EST,381.00,6144442,,,N/A,,1,9,,,,,1880-01-01 00:00:00,1966-12-01 00:00:00,,,1880-05-01 00:00:00,1966-05-31 00:00:00,1880-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-81.18333333333334,43.46666666666667,4797,MITCHELL,ON,ONTARIO,ONTARIO,CAN,432800000,-811100000,EST,335.30,6145239,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1964-12-01 00:00:00,,,1948-11-01 00:00:00,1964-05-31 00:00:00,1948-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
-80.4,43.96666666666667,4798,MONTICELLO,ON,ONTARIO,ONTARIO,CAN,435800000,-802400000,EST,481.60,6145267,,,N/A,C,1,4,,,,,1954-01-01 00:00:00,1995-08-31 00:00:00,,,1954-10-01 00:00:00,1995-08-31 00:00:00,1954-01-01 00:00:00,1995-08-01 00:00:00,Y,N,N
-81.55,42.9,4801,MOUNT BRYDGES,ON,ONTARIO,ONTARIO,CAN,425400000,-813300000,EST,238.40,6145499,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1962-01-31 00:00:00,,,1958-01-01 00:00:00,1962-01-31 00:00:00,1958-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
-80.21666666666667,44.233333333333334,4815,REDICKVILLE,ON,ONTARIO,ONTARIO,CAN,441400000,-801300000,EST,525.80,6146939,,,N/A,E,1,6,,,,,1944-01-01 00:00:00,1985-12-01 00:00:00,,,1944-10-01 00:00:00,1985-01-31 00:00:00,1944-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-70.4,47.6,5653,ST HILARION,QC,QUEBEC,QUÉBEC,CAN,473600000,-702400000,EST,411.50,704GC09,,,N/A,C,1,4,,,,,1968-01-01 00:00:00,2004-04-30 00:00:00,,,1968-10-01 00:00:00,2004-04-30 00:00:00,1968-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-67.38333333333334,50.016666666666666,5656,CAMP PROFOND,QC,QUEBEC,QUÉBEC,CAN,500100000,-672300000,EST,106.70,704J0AF,,,N/A,G,1,9,,,,,1974-01-01 00:00:00,1975-12-01 00:00:00,,,1974-07-01 00:00:00,1975-10-31 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-68.65,48.95,5666,BERSIMIS S,QC,QUEBEC,QUÉBEC,CAN,485700000,-683900000,EST,18.30,7040690,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1973-12-01 00:00:00,,,1973-06-01 00:00:00,1973-08-31 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-70.45,47.45,5671,CAP AUX CORBEAUX,QC,QUEBEC,QUÉBEC,CAN,472700000,-702700000,EST,350.50,7041020,,,N/A,G,1,9,,,,,1958-01-01 00:00:00,1972-12-01 00:00:00,,,1958-08-01 00:00:00,1972-05-31 00:00:00,1958-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-79.26666666666667,48.516666666666666,6004,DUPARQUET,QC,QUEBEC,QUÉBEC,CAN,483100000,-791600000,EST,289.60,709BBDH,,,N/A,F,1,7,,,,,1981-01-01 00:00:00,1994-12-01 00:00:00,,,1981-05-01 00:00:00,1994-05-31 00:00:00,1981-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-78.48333333333333,48.833333333333336,6007,LAC CHICOBI,QC,QUEBEC,QUÉBEC,CAN,485000000,-782900000,EST,310.90,709CE9F,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1973-12-01 00:00:00,,,1973-07-01 00:00:00,1973-07-31 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-79.16666666666667,48.983333333333334,6013,RIVIERE TURGEON,QC,QUEBEC,QUÉBEC,CAN,485900000,-791000000,EST,283.50,709FFG0,,,N/A,G,1,8,,,,,1965-01-01 00:00:00,1972-12-01 00:00:00,,,1965-11-01 00:00:00,1972-07-31 00:00:00,1965-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-79.36666666666666,48.71666666666667,6018,ABITIBI POST,QC,QUEBEC,QUÉBEC,CAN,484300000,-792200000,EST,259.10,7090050,,,N/A,,1,9,,,,,1896-01-01 00:00:00,1936-12-01 00:00:00,,,1896-07-01 00:00:00,1936-02-29 00:00:00,1896-01-01 00:00:00,1936-12-01 00:00:00,Y,N,N
-77.65,48.36666666666667,6020,BARRAUTE,QC,QUEBEC,QUÉBEC,CAN,482200000,-773900000,EST,305.00,7090470,,,N/A,E,1,6,,,,,1958-12-01 00:00:00,1994-12-01 00:00:00,,,1958-12-01 00:00:00,1994-05-31 00:00:00,1959-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-74.53333333333333,49.766666666666666,6029,CHIBOUGAMAU CHAPAIS A,QC,QUEBEC,QUÉBEC,CAN,494600000,-743200000,EST,387.10,7091404,YMT,71822,Climate-Staffed,F,1,7,,,,,1982-01-01 00:00:00,2016-11-09 00:00:00,1982-11-01 00:00:00,2014-09-04 13:00:00,1982-10-01 00:00:00,2016-11-09 00:00:00,1982-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-74.41666666666667,49.0,6030,COOPER LAKE,QC,QUEBEC,QUÉBEC,CAN,490000000,-742500000,EST,426.70,7091920,,,N/A,,1,9,,,,,1951-01-01 00:00:00,1962-12-01 00:00:00,,,1951-09-01 00:00:00,1962-05-31 00:00:00,1951-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-76.61666666666666,48.21666666666667,6033,DOUCET,QC,QUEBEC,QUÉBEC,CAN,481300000,-763700000,EST,376.70,7092130,,,N/A,,1,9,,,,,1922-01-01 00:00:00,1939-12-31 00:00:00,,,1922-06-01 00:00:00,1939-12-31 00:00:00,1922-01-01 00:00:00,1939-12-01 00:00:00,Y,N,N
-78.51666666666667,52.25,6034,EASTMAIN,QC,QUEBEC,QUÉBEC,CAN,521500000,-783100000,EST,6.10,7092305,,,N/A,G,1,8,,,,,1960-01-01 00:00:00,1993-12-01 00:00:00,,,1960-06-01 00:00:00,1993-07-31 00:00:00,1960-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-73.88333333333334,50.416666666666664,6056,MISTASSINI POST,QC,QUEBEC,QUÉBEC,CAN,502500000,-735300000,EST,379.80,7095000,,,N/A,F,1,7,,,,,1885-01-01 00:00:00,1980-12-01 00:00:00,,,1885-01-01 00:00:00,1980-10-31 00:00:00,1885-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-69.95583333333333,58.66777777777778,54018,TASIUJAQ A,QC,QUEBEC,QUÉBEC,CAN,584004000,-695721000,EST,36.90,7118365,YTQ,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-02-09 14:00:00,2024-10-02 12:30:01,2012-02-09 14:00:00,2024-10-02 12:30:01,,,,,N,N,Y
-75.66722222222222,62.17944444444444,54064,SALLUIT A,QC,QUEBEC,QUÉBEC,CAN,621046000,-754002000,EST,227.10,7117802,YZG,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29 00:00:00,2024-10-02 12:30:01,2018-10-30 13:00:00,2024-10-02 12:30:01,2018-10-29 00:00:00,2024-10-02 00:00:00,,,Y,N,N
-86.98861111111111,49.77861111111111,54240,GERALDTON A,ON,ONTARIO,ONTARIO,CAN,494643000,-865919000,EST,348.40,6042718,YGQ,71834,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2016-01-13 09:00:00,2024-10-02 12:30:01,2016-01-13 09:00:00,2024-10-02 12:30:01,2018-10-29 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-81.0,43.38333333333333,4822,STRATFORD,ON,ONTARIO,ONTARIO,CAN,432300000,-810000000,EST,363.00,6148100,,,N/A,,1,9,,,,,1865-01-01 00:00:00,1959-12-01 00:00:00,,,1865-01-01 00:00:00,1959-08-31 00:00:00,1865-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
-81.65,42.95,4825,STRATHROY,ON,ONTARIO,ONTARIO,CAN,425700000,-813900000,EST,228.60,6148120,,,N/A,A,1,1,,,,,1879-01-01 00:00:00,1996-06-30 00:00:00,,,1879-03-01 00:00:00,1996-06-30 00:00:00,1879-01-01 00:00:00,1996-06-01 00:00:00,Y,N,N
-80.51666666666667,43.46666666666667,4830,WATERLOO FIRE HALL,ON,ONTARIO,ONTARIO,CAN,432800000,-803100000,EST,317.00,6149380,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,,,1973-09-01 00:00:00,1974-10-31 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-81.28333333333333,42.93333333333333,4833,WESTMINSTER,ON,ONTARIO,ONTARIO,CAN,425600000,-811700000,EST,266.70,6149454,,,N/A,,1,9,,,,,1882-01-01 00:00:00,1933-12-31 00:00:00,,,1882-06-01 00:00:00,1933-12-31 00:00:00,1882-01-01 00:00:00,1933-12-01 00:00:00,Y,N,N
-81.21666666666667,42.916666666666664,4834,WESTMINSTER TWP WPCP,ON,ONTARIO,ONTARIO,CAN,425500000,-811300000,EST,259.10,6149455,,,N/A,C,1,4,,,,,1961-01-01 00:00:00,1994-12-01 00:00:00,,,1961-02-01 00:00:00,1994-06-30 00:00:00,1961-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-77.30169166666667,44.05197,4838,MOUNTAINVIEW,ON,ONTARIO,ONTARIO,CAN,440307092,-771806090,EST,108.00,615EMR7,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1986-01-01 00:00:00,2018-08-21 00:00:00,,,1986-06-01 00:00:00,2018-08-21 00:00:00,1986-01-01 00:00:00,2006-12-01 00:00:00,Y,Y,N
-78.66666666666667,43.916666666666664,4866,BOWMANVILLE MOSTERT,ON,ONTARIO,ONTARIO,CAN,435500000,-784000000,EST,99.10,6150830,,,Climate-Staffed,A,1,1,,,,,1966-01-01 00:00:00,2002-03-31 00:00:00,,,1966-06-01 00:00:00,2002-03-31 00:00:00,1966-01-01 00:00:00,2002-03-01 00:00:00,Y,Y,N
-63.583333333333336,50.25,5691,HAVRE ST PIERRE,QC,QUEBEC,QUÉBEC,CAN,501500000,-633500000,EST,6.10,7043012,,,N/A,F,1,7,,,,,1964-01-01 00:00:00,1985-01-31 00:00:00,,,1964-05-01 00:00:00,1985-01-31 00:00:00,1964-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-63.6,50.25,5692,HAVRE ST PIERRE A,QC,QUEBEC,QUÉBEC,CAN,501500000,-633600000,EST,4.90,7043017,,,N/A,F,1,7,,,,,1967-01-01 00:00:00,1978-12-01 00:00:00,1967-06-22 06:00:00,1978-10-16 16:00:00,1967-06-01 00:00:00,1978-08-31 00:00:00,1967-01-01 00:00:00,1978-12-01 00:00:00,Y,N,Y
-58.96666666666667,50.833333333333336,5700,LA TABATIERE,QC,QUEBEC,QUÉBEC,CAN,505000000,-585800000,EST,7.60,7044168,,,N/A,F,1,7,,,,,1971-01-01 00:00:00,1985-12-01 00:00:00,,,1971-07-01 00:00:00,1985-01-31 00:00:00,1971-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-68.38333333333334,49.11666666666667,5701,LES BUISSONS,QC,QUEBEC,QUÉBEC,CAN,490700000,-682300000,EST,15.00,7044288,,,Climate-Staffed,F,1,7,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1973-01-01 00:00:00,2024-08-31 00:00:00,,,1973-06-01 00:00:00,2024-08-31 00:00:00,1973-01-01 00:00:00,2018-02-01 00:00:00,Y,N,N
